firstSim,secondSim,id1,id2
0.35555556,0.5313433,D07AC,Multiple
0.35555556,0.51632047,D07AC,Multiple
0.23376623,0.62077296,D07AC,Multiple
0.35555556,0.79036826,D07AC,Multiple
0.35555556,0.62096775,D07AC,D07AC
0.35555556,0.66288954,D07AC,Multiple
0.95555556,0.35774648,D07AC,Multiple
0.35555556,0.44444445,D07AC,Multiple
0.35555556,0.4764398,D07AC,Multiple
0.35555556,0.42732558,D07AC,Multiple
0.35555556,0.43142858,D07AC,Multiple
0.35555556,0.8725212,D07AC,Multiple
0.35555556,0.57738096,D07AC,Multiple
0.08928572,0.79651165,D07AC,Multiple
0.35555556,0.7267442,D07AC,Multiple
0.35555556,0.71549296,D07AC,D07AC
0.14084508,0.23768736,N01AX,Multiple
0.16455697,0.14671814,N01AX,N01AX
0.14556962,0.2024922,N01AX,Multiple
0.23214285,0.05533597,N01AX,Multiple
0.2413793,0.48824593,L01BA,Multiple
0.29268292,0.49657536,L01BA,L01BA
0.97183096,0.4409091,G03AC,G03AC
0.3472222,0.60251045,G03AC,Multiple
0.4509804,0.89944136,G03AC,Multiple
0.78409094,0.6519337,G03AC,Multiple
0.97183096,0.7704918,G03AC,Multiple
0.32394367,0.89944136,G03AC,G03AC
0.97979796,0.9795571,Multiple,Multiple
0.97979796,0.7819672,Multiple,N02AA
0.7058824,0.16838488,Multiple,Multiple
0.24657534,0.3245997,Multiple,N04BC
0.97979796,0.7385103,Multiple,N02AA
0.047904193,0.52061856,Multiple,R05DA
0.040983606,0.058721934,Multiple,D10AX
0.27173913,0.36453202,Multiple,Multiple
0.116504855,0.21885522,Multiple,Multiple
0.03937008,0.50784075,Multiple,G04BE
0.03968254,0.39778325,Multiple,G04BE
0.969697,0.77133656,Multiple,R05DA
0.15862069,0.29346094,Multiple,Multiple
0.093333334,0.3851175,Multiple,Multiple
0.03937008,0.25851393,Multiple,Multiple
0.2720848,0.45086706,Multiple,N04BC
0.24444444,0.5310421,Multiple,Multiple
0.16141732,0.48060942,Multiple,G04BE
0.959596,0.9712838,Multiple,Multiple
0.3015873,0.34596375,Multiple,N04BC
0.15862069,0.2552167,Multiple,Multiple
0.93333334,0.8818182,N01BB,Multiple
0.35897437,0.2303665,N01BB,Multiple
0.6086956,0.6164383,N01BB,N01BB
0.93333334,0.8584475,N01BB,N01BB
0.93333334,0.99545455,N01BB,N01BB
0.35897437,0.21525885,Multiple,Multiple
0.6086956,0.6923077,Multiple,N01BB
0.93333334,0.96410257,Multiple,N01BB
0.93333334,0.8863636,Multiple,N01BB
0.064935066,0.17028986,S01EX,Multiple
0.82978725,0.64912283,B02AA,B02AA
0.3472222,0.28089887,G03AC,Multiple
0.4509804,0.430622,G03AC,Multiple
0.78409094,0.25853658,G03AC,Multiple
0.97183096,0.3286385,G03AC,Multiple
0.32394367,0.430622,G03AC,G03AC
0.978022,0.5460993,N05CA,N05CA
0.978022,0.6433566,N05CA,N05CA
0.12765957,0.62637365,N05CA,Multiple
0.9270833,0.4522293,N05CA,Multiple
0.978022,0.5460993,N05CA,N05CA
0.978022,0.6060606,N05CA,N05CA
0.978022,0.4117647,N05CA,N05CA
0.978022,0.5598086,N05CA,Multiple
0.11612903,0.15454546,L01XX,Multiple
0.54761904,0.8015267,L01XX,Multiple
0.07692308,0.11132076,L01XX,L01XX
0.1125,0.20111732,L01XX,L01XX
0.77922076,0.8015267,L01XX,Multiple
0.060240965,0.16746412,L01XX,L01XX
0.06329114,0.055555556,L01XX,L01XX
0.060240965,0.18571429,L01XX,L01XX
0.22357723,0.015873017,L01XX,L01XX
0.43564355,0.28023598,L01XX,L01XX
0.19125684,0.1298077,L01XX,L01XX
0.20945945,0.3003096,C01BD,C01BD
0.14876033,0.14977974,C01BD,C01BD
0.7777778,0.37259102,C03BA,C03BA
0.21818182,0.3326087,C03BA,C03BA
0.57894737,0.3685446,C03BA,C03BA
0.978022,0.83495146,N05CA,N05CA
0.12765957,0.36612022,N05CA,Multiple
0.9270833,0.7669903,N05CA,Multiple
0.978022,1.0,N05CA,N05CA
0.978022,0.66,N05CA,N05CA
0.978022,0.55128205,N05CA,N05CA
0.978022,0.44329897,N05CA,Multiple
0.071428575,0.1125,N03AG,N03AG
0.25,0.6097561,N03AG,N03AG
0.95454544,0.5068493,N02CC,N02CC
0.72727275,0.49095607,N02CC,N02CC
0.95454544,0.4398977,N02CC,N02CC
0.8863636,0.4822335,N02CC,N02CC
0.72727275,0.49052134,N02CC,N02CC
0.34736842,0.3148936,L01XE,L01XE
0.76865673,0.6643026,L01XE,L01XE
0.31196582,0.3480084,L01XE,L01XE
0.375,0.33781514,L01XE,L01XE
0.8442623,0.60764587,L01XE,L01XE
0.3815029,0.3108911,L01XE,L01XE
0.30597016,0.3164557,L01XE,Multiple
0.3272727,0.38085938,L01XE,L01XE
0.30597016,0.3125,L01XE,L01XE
0.97979796,0.7697263,Multiple,N02AA
0.7058824,0.16498317,Multiple,Multiple
0.97979796,0.7519747,Multiple,N02AA
0.047904193,0.5177665,Multiple,R05DA
0.969697,0.7849117,Multiple,R05DA
0.959596,0.9915541,Multiple,Multiple
0.27540985,0.48444977,N02CA,Multiple
0.54471546,0.8829152,N02CA,Multiple
0.16117217,0.45736435,N06AA,N06AA
0.096219935,0.2,N06AA,Multiple
0.4981685,0.31219512,N06AA,Multiple
0.43956044,1.0,N06AA,N06AA
0.5674847,0.11051213,N06AA,N06AA
0.36177474,0.31219512,N06AA,N06AA
0.35531136,0.29411766,N06AA,N06AA
0.6196319,0.33333334,N06AA,N06AA
0.48453608,0.31219512,N06AA,N06AA
0.37116563,0.2601626,N06AA,N06AA
0.84615386,0.5638298,N04BX,N04BX
0.8888889,0.92021275,Multiple,Multiple
0.8888889,0.61616164,Multiple,Multiple
0.8888889,0.91052634,Multiple,Multiple
0.8888889,0.72619045,Multiple,Multiple
0.35555556,0.5492958,Multiple,Multiple
0.8888889,0.45070422,Multiple,Multiple
0.8888889,0.70124483,Multiple,D07AB
0.8888889,0.7474227,Multiple,Multiple
0.8888889,0.6535088,Multiple,S01BA
0.8888889,0.73513514,Multiple,Multiple
0.8888889,0.7989691,Multiple,Multiple
0.8888889,0.5613497,Multiple,Multiple
0.120300755,0.92021275,Multiple,Multiple
0.8888889,0.5241379,Multiple,Multiple
0.97979796,0.8937729,N02AA,N02AA
0.3448276,0.25183374,Multiple,Multiple
0.3448276,0.25606468,Multiple,Multiple
0.354067,0.26704547,Multiple,Multiple
0.352,0.26979473,Multiple,M01AB
0.0952381,0.20707071,Multiple,C01EB
0.3448276,0.2523719,Multiple,M01AB
0.3448276,0.21192053,Multiple,Multiple
0.21212122,0.2,A10BA,A10BA
0.20895523,0.31088084,Multiple,Multiple
0.15238096,0.18421052,Multiple,Multiple
0.9375,0.51325303,Multiple,R03BB
0.26347306,0.2769231,Multiple,R05DA
0.74285716,0.37117904,Multiple,Multiple
0.73049647,0.18199234,Multiple,Multiple
0.7111111,0.17977528,Multiple,R05DA
0.7037037,0.163606,Multiple,Multiple
0.2254902,0.1496063,Multiple,N07BC
0.89928055,0.5717593,N05AH,N05AH
0.49280575,0.41584158,N05AH,N05AH
0.8345324,0.4526749,N05AH,N05AH
0.5945946,0.57425743,Multiple,C07AB
0.06306306,0.45210728,Multiple,C07AB
0.47826087,0.5276596,Multiple,C07AB
0.95652175,0.5072464,Multiple,C07AB
0.5945946,0.43157893,Multiple,C07AB
0.20276497,0.14100486,D11AH,Multiple
0.94736844,0.8181818,Multiple,A02BC
0.94736844,0.85831624,Multiple,Multiple
0.94736844,0.80730224,Multiple,A02BC
0.9375,0.3852459,N04AA,N04AA
0.9375,0.3852459,N04AA,N04AA
0.48387095,0.2596154,N04AA,N04AA
0.6,0.36395758,N04AA,N04AA
0.60465115,0.6547619,Multiple,R06AE
0.9285714,0.64705884,Multiple,R06AE
0.74285716,0.5660377,Multiple,Multiple
0.4,0.21524663,R06AX,R06AX
0.49367088,0.36,R06AX,R06AX
0.4,0.20994475,R06AX,Multiple
0.7846154,0.19128329,R06AX,R06AX
0.4,0.26217228,R06AX,R06AX
0.47368422,0.18427518,R06AX,Multiple
0.36263737,0.2749141,R06AX,Multiple
0.4,0.8181818,R06AX,R06AX
0.4,0.23489933,R06AX,R06AX
0.4,0.2093596,R06AX,Multiple
0.4,0.33082706,R06AX,R06AX
0.13580246,0.24324325,N06AA,Multiple
0.3188406,0.25943395,N06AA,Multiple
0.36065573,0.45736435,N06AA,N06AA
0.18333334,0.10810811,N06AA,N06AA
0.34375,0.25943395,N06AA,N06AA
0.2767857,0.5686275,N06AA,N06AA
0.17120622,0.25,N06AA,N06AA
0.27329192,0.25943395,N06AA,N06AA
0.25,0.22222222,N06AA,N06AA
0.9622642,0.25048923,G04CA,G04CA
0.67105263,0.76649743,G04CA,G04CA
0.9117647,0.776699,N03AC,N03AC
0.33333334,0.113970585,A16AX,A16AX
0.94285715,0.24489796,N05BA,N05BA
0.94285715,0.30555555,N05BA,N05BA
0.9142857,0.24285714,N05BA,N05BA
0.78571427,0.4013378,N05BA,N05BA
0.9142857,0.36334404,N05BA,N05BA
0.78571427,0.3892857,N05BA,Multiple
0.94285715,0.3754386,N05BA,N05BA
0.94285715,0.3621795,N05BA,N05BA
0.9142857,0.37666667,N05BA,N05BA
0.4047619,0.24912892,N05BA,N05BA
0.9142857,0.34876543,N05BA,N05BA
0.040983606,0.18604651,N05BA,N05BA
0.057971016,0.15436241,Multiple,Multiple
0.09090909,0.07279693,Multiple,D11AX
0.1,0.15053764,Multiple,Multiple
0.13970588,0.0054347827,Multiple,Multiple
0.2962963,0.62946427,Multiple,Multiple
0.8214286,0.89320385,Multiple,G03DB
0.28089887,0.57281554,Multiple,Multiple
0.3472222,0.69417477,Multiple,Multiple
0.8214286,0.62946427,Multiple,G03AC
0.15151516,0.9808917,G02AB,G02AB
0.60465115,0.83206105,R06AE,R06AE
0.5510204,0.75630254,R06AE,Multiple
0.12727273,0.1849711,M03BB,M03BB
0.7916667,0.27931035,L02BG,L02BG
0.7916667,0.17747441,L02BG,L02BG
0.7916667,0.17687075,L02BG,L02BG
0.16923077,0.5241379,P01BC,Multiple
0.85714287,0.81714284,L01CA,L01CA
0.8,0.9179293,L01CA,L01CA
0.5436508,0.5025126,N05AH,N05AH
0.9206349,0.44717446,N05AH,N05AH
0.062068965,0.22089042,A02BX,A02BX
0.062068965,0.19848771,A02BX,A02BX
0.10843374,0.10261569,A02BX,Multiple
0.60465115,0.8955224,R06AA,R06AA
0.60465115,0.33687,R06AA,R06AA
0.60465115,0.5222222,R06AA,Multiple
0.47272727,0.38139534,R06AA,Multiple
0.60465115,0.4679803,R06AA,Multiple
0.4224138,0.72392637,Multiple,Multiple
0.4509804,0.8545455,Multiple,Multiple
0.275,1.0,Multiple,G03AC
0.2994012,0.7355372,C01CA,C01CA
0.92655367,0.84745765,C01CA,Multiple
0.2994012,0.48407644,C01CA,C01CA
0.2480315,0.33187774,C01CA,C01CA
0.4311377,0.41860464,C01CA,C01CA
0.36363637,0.69,C01CA,C01CA
0.33480176,0.6614173,C01CA,Multiple
0.43712574,0.5464481,C01CA,C01CA
0.031578947,0.50757575,C01CA,Multiple
0.2994012,0.34166667,C01CA,C01CA
0.07920792,0.19252336,N06AX,N06AX
0.65531915,0.3096539,N06AX,N06AX
0.36893204,0.3057325,N06AX,N06AX
0.6347032,0.31560892,N06AX,N06AX
0.07960199,0.19438446,N06AX,N06AX
0.7263682,0.721519,N06AX,N06AX
0.07960199,0.18306637,N06AX,N06AX
0.14492753,0.6520147,R06AD,R06AD
0.5872093,0.5808824,R06AD,Multiple
0.14492753,0.6319444,R06AD,R06AD
0.14492753,0.66536963,R06AD,Multiple
0.14492753,0.43589744,R06AD,Multiple
0.742268,0.15406163,Multiple,Multiple
0.5765766,0.241535,Multiple,Multiple
0.96,0.2414966,Multiple,C07AA
0.94736844,0.25454545,Multiple,C07AA
0.1908397,0.24033149,Multiple,Multiple
0.972973,0.25977013,Multiple,C07AA
0.972973,0.24757281,Multiple,S01ED
0.972973,0.27299702,Multiple,S01ED
0.972973,0.25,Multiple,C07AA
0.972973,0.24213837,Multiple,C07AA
0.13178295,0.26585367,Multiple,C07AA
0.96,0.2607362,Multiple,C07AA
0.05319149,0.27969348,B01AC,B01AC
0.1908397,0.33774835,B01AC,B01AC
0.08074534,0.17325228,B01AC,Multiple
0.0859375,0.19253439,B01AC,B01AC
0.44067797,0.27363184,B01AC,B01AC
0.05102041,0.33398822,B01AC,B01AC
0.4857143,0.3620309,B01AC,B01AC
0.05319149,0.2996454,B01AC,B01AC
0.05319149,0.28103682,B01AC,B01AC
0.9375,1.0,N04AA,N04AA
0.48387095,0.1268116,N04AA,N04AA
0.6,0.72727275,N04AA,N04AA
0.9512195,0.28675136,A04AA,A04AA
0.9512195,0.33984375,A04AA,A04AA
0.7358491,0.3221239,A04AA,A04AA
0.6376812,0.16352202,C01BB,C01BB
0.43564355,0.14096916,C01BB,C01BB
0.114754096,0.1341719,V03AF,V03AF
0.053846154,0.11299435,V03AF,V03AF
0.525,0.5502283,C08CA,C08CA
0.84,0.5861244,C08CA,C08CA
0.56,0.5324948,C08CA,C08CA
0.4056604,0.54211664,C08CA,C08CA
0.5972222,0.6818182,C08CA,C08CA
0.7241379,0.57246375,C08CA,C08CA
0.4329897,0.5320197,C08CA,C08CA
0.84,0.54,C08CA,C08CA
0.16455697,0.21752267,Multiple,Multiple
0.18309858,0.2,Multiple,N06AA
0.112840466,0.24657534,Multiple,N06AA
0.9583333,0.23376623,Multiple,N06DA
0.12987013,0.21752267,Multiple,N06AA
0.9375,0.25661376,Multiple,N06DA
0.18852459,0.24916944,Multiple,N06AA
0.9583333,0.17291066,Multiple,N06DA
0.113970585,0.20338982,Multiple,N06AA
0.15642458,0.21752267,Multiple,N06AA
0.12690355,0.21643835,Multiple,N06AA
0.9375,0.36630037,A03AA,A03AA
0.38271606,0.34274194,C03DB,C03DB
0.85714287,0.8133087,L01DB,L01DB
0.96428573,0.7985213,L01DB,L01DB
0.96428573,0.8133087,L01DB,L01DB
0.96428573,0.76709795,L01DB,L01DB
0.96428573,0.15329768,L01DB,L01DB
0.48387095,0.1268116,N04AA,N04AA
0.6,0.72727275,N04AA,N04AA
0.84615386,0.33333334,H03BB,H03BB
0.8429752,0.6188925,Multiple,N05AL
0.8360656,0.77960527,Multiple,N05AL
0.6666667,0.121875,N04AA,N04AA
0.5675676,0.7237569,C08CA,C08CA
0.3783784,0.774359,C08CA,C08CA
0.36220473,0.8096515,C08CA,C08CA
0.54444444,0.6480447,C08CA,C08CA
0.5121951,0.9125,C08CA,C08CA
0.34710744,0.6515581,C08CA,C08CA
0.5675676,0.80662984,C08CA,C08CA
0.8888889,0.53898305,Multiple,Multiple
0.8888889,0.527027,Multiple,Multiple
0.30769232,0.6363636,Multiple,Multiple
0.8888889,0.569863,Multiple,Multiple
0.8888889,0.6738461,Multiple,D07AC
0.8888889,0.5405405,Multiple,Multiple
0.8888889,0.4814815,Multiple,Multiple
0.8888889,0.6761905,Multiple,Multiple
0.35555556,0.4053156,Multiple,Multiple
0.8888889,0.6868327,Multiple,Multiple
0.8888889,0.52567977,Multiple,Multiple
0.8888889,0.52112675,Multiple,Multiple
0.8888889,0.51369864,Multiple,Multiple
0.8888889,0.613941,Multiple,Multiple
0.8888889,0.56478405,Multiple,Multiple
0.1724138,0.6017192,Multiple,Multiple
0.120300755,0.53898305,Multiple,Multiple
0.8888889,0.5922619,Multiple,Multiple
0.8888889,0.6473829,Multiple,R03BA
0.8888889,0.69753087,Multiple,D07AC
0.78409094,0.8027211,Multiple,Multiple
0.26136363,0.72392637,Multiple,G03AC
0.71428573,0.83838385,R01BA,R01BA
0.30733946,0.3258427,L01XE,L01XE
0.52360517,0.3225,L01XE,L01XE
0.58522725,0.27238807,L01XE,L01XE
0.35148516,0.31984586,L01XE,L01XE
0.7185629,0.3110048,L01XE,L01XE
0.19892474,0.22869955,L01XE,Multiple
0.30882353,0.35388127,L01XE,L01XE
0.19892474,0.23111111,L01XE,L01XE
0.1891892,0.2689655,M05BA,M05BA
0.15,0.17322835,M05BA,M05BA
0.25,0.2704918,M05BA,Multiple
0.17948718,0.1904762,M05BA,M05BA
0.6363636,0.63680387,C08CA,C08CA
0.41584158,0.6599496,C08CA,C08CA
0.6268657,0.68328446,C08CA,C08CA
0.8076923,0.7426901,C08CA,C08CA
0.46153846,0.86513156,C08CA,C08CA
0.95454544,0.6745407,C08CA,C08CA
0.6296296,0.31857142,N05CF,N05CF
0.5555556,0.32524964,N05CF,N05CF
0.9259259,0.94513273,N05CF,N05CF
0.94285715,0.3722826,N05BA,N05BA
0.9142857,0.89341694,N05BA,N05BA
0.78571427,0.32539684,N05BA,N05BA
0.9142857,0.3211488,N05BA,N05BA
0.78571427,0.32303372,N05BA,Multiple
0.94285715,0.31666666,N05BA,N05BA
0.94285715,0.2675,N05BA,N05BA
0.9142857,0.32352942,N05BA,N05BA
0.4047619,0.2622433,N05BA,N05BA
0.9142857,0.33419022,N05BA,N05BA
0.040983606,0.20758928,N05BA,N05BA
0.60465115,0.9179487,R06AB,Multiple
0.3880597,0.7175926,R06AB,Multiple
0.9285714,0.7846154,R06AB,R06AB
0.83870965,0.45,R06AB,Multiple
0.25373134,1.0,Multiple,Multiple
0.38636363,1.0,Multiple,Multiple
0.5854701,0.43020594,N05AH,N05AH
0.77205884,0.5606936,N05AL,N05AL
0.07865169,0.12195122,Multiple,S01EB
0.07954545,0.077120826,Multiple,Multiple
0.32,0.93333334,Multiple,N07AB
0.6,0.114173226,Multiple,Multiple
0.07954545,0.12857144,Multiple,Multiple
0.8359375,0.6234097,A10BG,A10BG
0.68503934,0.25477707,N04BC,Multiple
0.66159695,0.32409012,N04BC,N04BC
0.57912457,0.33138856,N04BC,Multiple
0.63131315,0.36729857,N04BC,N04BC
0.26666668,0.66831684,A10BB,A10BB
0.93939394,0.45421246,A10BB,A10BB
0.21527778,0.5496894,A10BB,A10BB
0.09876543,0.51796407,A10BB,A10BB
0.51666665,0.7817259,A10BB,Multiple
0.51666665,0.4086758,A10BB,A10BB
0.51666665,0.35532996,A10BB,A10BB
0.3875,0.9948186,M03AA,Multiple
0.12765957,0.43548387,N05CA,Multiple
0.9270833,0.65833336,N05CA,Multiple
0.978022,0.83495146,N05CA,N05CA
0.978022,0.776699,N05CA,N05CA
0.978022,0.56969696,N05CA,N05CA
0.978022,0.45588234,N05CA,Multiple
0.9306358,0.8028169,Multiple,N05AA
0.69668245,0.7245763,Multiple,N05AA
0.7307692,0.6732283,Multiple,N05AA
0.9017341,0.77375567,Multiple,N05AA
0.2112676,0.5049505,C03DA,C03DA
0.2753623,0.1910569,N06BA,N06BA
0.375,0.26984128,N06BA,N06BA
0.27272728,0.32984293,N06BA,N06BA
0.9574468,0.800905,N06BA,N06BA
0.9375,0.9249012,A03BA,Multiple
0.7894737,0.3938224,N05CF,N05CF
0.6296296,0.31563422,N05CF,N05CF
0.47272727,0.28901735,R06AX,R06AX
0.9285714,0.30945557,R06AX,Multiple
0.49056605,0.25862068,R06AX,R06AX
0.9285714,0.40711462,R06AX,R06AX
0.53061223,0.20722891,R06AX,Multiple
0.4262295,0.21495327,R06AX,Multiple
0.9285714,0.20564516,R06AX,R06AX
0.9285714,0.36749116,R06AX,R06AX
0.9285714,0.21140142,R06AX,Multiple
0.9285714,0.26870748,R06AX,R06AX
0.25396827,0.76404494,G02AD,G02AD
0.26785713,0.95625,G02AD,G02AD
0.16190477,0.06875,Multiple,D08AE
0.56462586,0.64784056,N05AB,N05AB
0.5608108,0.6632653,N05AB,N05AB
0.56462586,0.9670782,N05AB,N05AB
0.66935486,0.6805556,N05AB,N05AB
0.5253165,0.6380368,N05AB,N05AB
0.47272727,0.24600638,R06AX,Multiple
0.34177214,0.2,R06AX,R06AX
0.47272727,0.36966825,R06AX,R06AX
0.8545455,0.15425532,R06AX,Multiple
0.46153846,0.31836733,R06AX,Multiple
0.47272727,0.3257143,R06AX,R06AX
0.47272727,0.31687242,R06AX,R06AX
0.47272727,0.16272967,R06AX,Multiple
0.47272727,0.33043477,R06AX,R06AX
0.25773194,0.57715434,C03AA,Multiple
0.45833334,0.71391755,C03AA,C03AA
0.47887325,0.32291666,C03AA,Multiple
0.47887325,0.52392346,C03AA,C03AA
0.34736842,0.5675676,C03AA,C03AA
0.33802816,0.5471311,C03AA,C03AA
0.92,0.30710173,C10AA,C10AA
0.3108108,0.34893617,C10AA,C10AA
0.92,0.39646465,C10AA,C10AA
0.92,0.52112675,C10AA,C10AA
0.33333334,0.875,L01BC,L01BC
0.48,0.5866142,L01BC,L01BC
0.8888889,0.96666664,Multiple,Multiple
0.30769232,0.52522254,Multiple,Multiple
0.8888889,0.5993266,Multiple,Multiple
0.8888889,0.5928571,Multiple,D07AC
0.8888889,0.98888886,Multiple,Multiple
0.8888889,0.70149255,Multiple,Multiple
0.8888889,0.7063492,Multiple,Multiple
0.35555556,0.5776699,Multiple,Multiple
0.8888889,0.6785714,Multiple,Multiple
0.8888889,0.45357144,Multiple,Multiple
0.8888889,0.7860963,Multiple,Multiple
0.8888889,0.66071427,Multiple,S01BA
0.8888889,0.7752809,Multiple,Multiple
0.8888889,0.7461929,Multiple,Multiple
0.8888889,0.5460123,Multiple,Multiple
0.8888889,0.45703125,Multiple,Multiple
0.1724138,0.50162864,Multiple,Multiple
0.120300755,1.0,Multiple,Multiple
0.8888889,0.5441696,Multiple,Multiple
0.8888889,0.7703349,Multiple,H02AB
0.8888889,0.46627566,Multiple,R03BA
0.8888889,0.63176894,Multiple,D07AC
0.96428573,0.9295154,L01CB,L01CB
0.85714287,0.98333335,L01DB,L01DB
0.85714287,1.0,L01DB,L01DB
0.85714287,0.9479167,L01DB,L01DB
0.85714287,0.15498155,L01DB,L01DB
0.94736844,0.8259958,A02BC,Multiple
0.94736844,0.94772726,A02BC,A02BC
0.6927711,0.15035799,S01EA,S01EA
0.6927711,0.12765957,S01EA,Multiple
0.8064516,0.42978725,S01EA,Multiple
0.82098764,0.13235295,S01EA,S01EA
0.48087433,0.32872927,Multiple,N05AD
0.04347826,0.11849711,Multiple,N01AX
0.15346535,0.22997417,Multiple,Multiple
0.04310345,0.05,Multiple,Multiple
0.96363634,1.0,H03AA,Multiple
0.094736844,0.2503888,Multiple,Multiple
0.22807017,0.108571425,Multiple,Multiple
0.08609272,0.25172412,N02AB,Multiple
0.11764706,0.2921536,Multiple,C09AA
0.11764706,0.31784385,Multiple,C09AA
0.11764706,0.33450088,Multiple,C09AA
0.11764706,0.3188406,Multiple,C09AA
0.49056605,0.31906614,Multiple,R06AX
0.2,0.3280757,Multiple,C09AA
0.9285714,0.6709265,Multiple,R06AX
0.2,0.311245,Multiple,C09AA
0.53061223,0.26275992,Multiple,Multiple
0.11764706,0.27559054,Multiple,C09AA
